Gene_ID,Sl_hyd_r1,Sl_hyd_r2,Sl_hyd_r3,Sl_des_r1,Sl_des_r2,Sl_des_r3,Sl_rehyd_r1,Sl_rehyd_r2,Sl_rehyd_r3
MSTRG.8605,174.651169,181.56813,170.21048,292.990173,303.835907,251.271133,143.31691,180.089569,184.515121
MSTRG.8606,10.431803,8.967956,7.851171,24.598656,19.157019,14.491324,17.078125,11.20447,13.20481
MSTRG.8608,0.0,1.966482,0.0,2.022556,4.728176,0.0,0.0,0.0,0.746736
MSTRG.8607,10.580436,9.644742,8.240003,27.272543,19.746552,21.624016,26.125296,13.012403,14.719344
MSTRG.8609,32.189011,43.474331,42.436893,116.938797,106.844208,77.243019,19.495924,34.860779,34.182079
MSTRG.8610,3.368035,4.85768,4.281336,12.55493,9.5721,10.036605,7.322995,5.316089,4.941465
MSTRG.8611,17.28903,15.594192,13.140866,39.152214,34.205662,27.594007,0.0,13.820174,14.508371
MSTRG.8612,1.956202,5.011425,5.35865,11.937467,9.517513,9.985064,0.0,3.989827,4.740359
MSTRG.8613,13.189157,15.521647,14.140235,33.376675,35.960377,22.892771,5.428122,10.854544,10.373844
MSTRG.8614,6.517332,3.245039,6.366123,26.289728,38.920773,30.631659,17.21924,29.475138,54.385246
MSTRG.8615,3.225931,2.673325,3.630548,29.011517,45.053101,33.845119,22.191254,54.631203,94.093933
MSTRG.8617,12.595402,15.249942,10.967982,12.097443,11.579377,9.988851,30.714045,11.785063,13.946592
MSTRG.8618,27.756756,26.067753,16.799122,32.262749,23.588974,27.263006,51.026325,32.339153,50.621464
MSTRG.8619,44.855801,39.702621,34.427811,123.999603,89.678413,91.652748,31.613771,66.392799,50.142021
MSTRG.8620,110.534203,96.369263,97.501564,234.509171,192.025436,167.347809,83.634819,92.670769,78.507019
MSTRG.8621,16.924717,22.499783,23.653496,46.117809,50.174915,33.553162,69.77655,14.511692,12.453998
MSTRG.8622,91.971024,92.996712,63.349728,93.435585,66.41748,88.145714,71.534737,100.335648,125.28598
MSTRG.8623,258.493011,232.250549,152.962402,217.866104,169.780991,185.668335,179.246185,273.210297,282.561401
MSTRG.8624,384.664185,278.317963,263.289459,104.448273,117.592361,184.769852,94.763634,201.994141,160.727615
MSTRG.8626,9.818041,10.104502,7.308338,11.948355,8.584143,10.344083,14.385594,7.399827,6.406353
MSTRG.8625,3.988033,4.507616,5.007989,15.501104,11.074254,7.993037,24.302719,14.212523,16.071959
MSTRG.8627,5.097439,4.112755,4.071549,9.231879,9.491641,5.881659,10.372527,10.839989,9.757082
MSTRG.8628,8.182059,8.590684,6.309657,14.01633,11.054504,8.145712,13.691422,17.815248,14.809278
MSTRG.8629,22.988985,23.720325,23.971537,30.897961,23.559038,25.403606,20.694593,20.980499,25.451374
MSTRG.8631,9.704977,9.797991,7.569501,18.421474,17.001289,14.835464,16.273027,19.556225,18.27562
MSTRG.8630,24.224501,24.683781,25.265553,29.723835,23.909941,22.803719,20.271151,18.944754,23.339832
MSTRG.8632,8.458907,8.091958,5.941767,10.058819,7.28308,6.080688,15.329713,6.223762,6.888722
MSTRG.8633,6.996948,5.020042,4.286296,7.98389,4.787107,3.866114,12.752026,4.33631,5.263203
MSTRG.8634,1.967438,4.292942,2.762942,3.341681,1.254923,0.0,2.647089,0.0,1.755336
MSTRG.8635,9.804395,8.975929,6.448346,9.810356,8.820906,7.55165,17.127672,7.20451,7.032324
MSTRG.8636,5.981334,5.968152,3.974453,7.727884,4.537075,4.273577,11.326091,4.811929,5.325724
MSTRG.8637,7.072241,5.927394,3.764044,7.234107,5.431037,4.551766,15.291731,5.056643,5.747074
MSTRG.8638,18.859678,18.414255,17.581263,41.833229,36.393822,31.520502,17.641312,12.775204,12.49019
MSTRG.8639,29.4529,31.33407,28.539673,94.188835,68.872398,66.863266,20.002344,23.30477,25.256277
MSTRG.8642,15.755991,11.51004,4.84704,11.479379,5.105258,5.30139,11.288248,18.081865,15.656384
MSTRG.8643,4.566278,3.065903,4.590715,9.018871,7.819764,3.855755,6.021845,3.684988,2.189834
MSTRG.8644,8.824368,8.773157,8.799667,12.392134,9.959833,10.267106,17.043617,16.069273,15.555497
MSTRG.8640,1723.286011,1610.594482,1308.495239,1149.91394,756.322693,961.125488,1919.887207,1245.000732,981.307068
MSTRG.8641,37.983074,41.291142,41.35194,75.398491,64.600708,96.857803,24.287428,56.089542,70.616829
MSTRG.8645,76.378502,67.985428,58.167667,188.996979,130.887436,145.738907,118.758232,88.018112,99.876129
MSTRG.8649,239.679565,154.766678,242.48201,112.795708,102.258217,141.207413,77.591949,302.258392,348.315826
MSTRG.8650,5.086174,6.04436,4.918837,3.819838,3.207489,9.73608,5.903387,9.227911,11.831542
MSTRG.8651,3.828449,4.354252,0.725431,1.767354,0.0,0.0,4.256042,6.24867,0.853648
MSTRG.8652,13.561955,5.92336,6.808342,149.843674,86.27626,57.24844,167.588654,69.748726,160.854858
MSTRG.8653,18.290003,6.023121,8.096079,185.783249,101.607529,73.867996,257.6203,94.003853,219.077118
MSTRG.8654,47.408104,83.565811,70.74054,77.663612,116.59185,75.938393,6.122325,125.935745,51.008614
MSTRG.8655,47.408104,4.493318,52.901909,74.796959,3.19166,37.052879,6.122325,0.0,35.903297
MSTRG.8656,49.20845,37.992188,40.41111,61.101372,43.500652,54.602787,22.213823,38.90086,40.570152
MSTRG.8657,18.175531,23.042849,31.921072,26.016907,34.231647,22.665884,16.142834,21.023979,19.286266
MSTRG.8660,8.19896,22.21319,25.412031,7.923543,16.924067,6.162407,25.288977,12.58269,8.495079
MSTRG.8661,4.861593,5.933007,6.642087,1.214993,5.264384,1.380135,2.337145,4.388948,2.684909
MSTRG.8659,1.451486,2.668666,3.42945,1.700711,4.046421,0.0,2.29728,6.166101,0.937279
MSTRG.8658,5.898021,3.732335,6.60944,0.0,3.256263,1.972425,2.914188,4.080276,1.438329
MSTRG.8662,2.389627,1.424765,5.019886,0.0,0.0,0.0,0.0,5.718726,15.907887
MSTRG.8663,245.976547,277.148071,247.21759,287.208405,313.745697,377.681732,169.342957,241.844345,183.567688
MSTRG.8664,1195.710938,1477.914185,986.350708,980.780334,524.250793,781.186218,451.258881,945.091248,604.986633
MSTRG.8667,1.690209,0.0,1.781123,2.139464,1.262122,0.0,0.0,0.0,2.659032
MSTRG.8668,0.0,0.0,0.0,0.0,0.0,0.0,3.710789,2.240488,1.228289
MSTRG.8669,6.659433,14.061097,12.045714,7.50151,8.422299,9.88249,10.413076,9.654953,11.007043
MSTRG.8665,498.423004,847.405579,833.820312,299.636139,228.010803,407.294067,69.83532,303.734283,178.011017
MSTRG.8671,20.7838,15.180235,26.50206,78.953094,58.702053,68.17691,53.119671,14.840259,25.301699
MSTRG.8673,0.0,9.324287,4.834956,5.006846,0.0,2.556387,0.0,0.0,4.366283
MSTRG.8672,167.992432,180.547974,210.557205,286.865204,329.148987,228.77327,134.501938,218.262512,196.240967
MSTRG.8674,110.835831,126.013626,50.585152,187.571365,144.844009,153.189697,84.954323,95.352867,148.599197
MSTRG.8675,7.710349,8.754029,9.198827,14.732296,12.137644,14.894064,31.11904,13.477164,16.811584
MSTRG.8676,12.111623,11.807374,13.438004,20.564787,17.315331,18.891945,37.135735,15.801558,19.68335
MSTRG.8677,62.66539,51.132095,58.641521,84.262589,79.048431,84.756866,91.561287,86.904327,117.428665
MSTRG.8678,63.880577,84.691437,85.894974,87.376816,74.428154,71.011597,49.017929,71.101631,71.724365
MSTRG.8679,84.122192,98.0466,97.761383,110.515167,88.398117,86.256119,48.906155,81.014412,79.145538
MSTRG.8680,23.744205,19.604422,25.114494,12.754834,11.11266,18.384447,11.638819,41.967522,34.498692
MSTRG.8681,32.737976,31.165567,33.631451,23.06859,19.38319,27.776764,14.544374,53.383846,51.319897
MSTRG.8682,66.292519,68.995605,62.707008,169.237823,146.135437,107.118706,34.526192,81.087074,69.429817
MSTRG.8684,2.930527,2.531503,2.070588,4.703925,3.234118,3.000839,0.0,4.135572,4.895671
MSTRG.8685,2.984799,4.088574,3.13096,5.057736,2.703427,3.681678,2.660777,3.423333,4.580824
MSTRG.8686,9.932065,25.774948,41.741714,34.027073,36.189888,35.139179,14.591168,18.318037,11.652171
MSTRG.8683,277.513702,345.255981,307.359283,272.047729,252.065933,313.722229,145.397842,174.220978,211.462845
MSTRG.8688,16.224718,0.0,8.851177,101.05954,56.463387,8.815255,197.641342,95.029427,261.330688
MSTRG.8687,20.683283,19.16361,23.543905,26.401371,26.338282,27.299271,45.79348,39.601501,43.104671
MSTRG.8689,4.161772,0.0,0.719222,5.115824,4.612639,4.084258,3.042142,4.466874,3.643492
MSTRG.8690,4.476146,0.0,0.666433,3.322697,3.780098,3.304814,0.0,5.577827,2.532472
MSTRG.8692,8.033352,11.118823,16.543861,11.188785,14.328623,5.387513,3.545083,9.653948,10.786084
MSTRG.8691,150.204269,802.138672,1462.805176,962.193481,391.212769,521.054199,2707.682617,462.553711,642.849976
MSTRG.8693,306.545868,1256.784058,2616.282959,1639.931152,689.100098,835.30188,3497.85083,717.644409,1123.134155
MSTRG.8694,0.0,0.0,0.0,4.956945,2.188197,3.084515,11.111455,1.617254,1.955692
MSTRG.8695,2.389567,1.353745,1.026843,17.185627,7.178675,9.817356,53.457603,4.153355,4.052004
MSTRG.8696,3.681078,2.145602,2.465744,8.932355,7.800278,6.375154,3.581074,6.376853,5.640929
MSTRG.8697,3.019588,2.907313,3.851044,5.888997,5.522867,7.568606,15.050965,4.129547,4.224163
MSTRG.8698,3.681124,2.145449,2.402913,8.93202,8.102216,6.967525,3.581074,6.376973,5.97262
MSTRG.8699,2.595361,0.0,1.008715,7.844284,7.649705,6.768955,12.538231,4.142845,3.11669
MSTRG.8700,0.0,0.824343,1.476412,2.071021,2.33736,1.929865,0.0,2.725414,0.804367
MSTRG.8702,1.218844,1.464888,2.341864,3.582256,3.311906,1.929026,0.0,4.20034,0.937179
MSTRG.8701,84.508774,78.044464,71.695808,65.284706,66.809814,65.346939,49.245739,79.027122,81.520218
MSTRG.8703,128.134415,130.01059,116.920258,105.164558,101.956268,96.989479,69.956093,122.962502,132.322174
MSTRG.8705,21.374636,15.055717,19.165941,15.607102,14.038056,13.608684,21.125963,10.830695,8.736149
MSTRG.8706,21.454262,9.831178,10.599029,36.63673,25.586124,11.569785,8.65155,17.487734,9.360011
MSTRG.8707,11.217337,11.047677,9.855042,11.985341,10.743576,13.668427,18.461939,13.876819,20.26722
MSTRG.8704,5811.77002,4661.354492,4454.194824,3998.966553,3037.934326,3093.238525,7951.49707,5148.256836,3332.092773
MSTRG.8708,14.516944,11.858002,9.091011,6.554197,7.672167,11.382356,19.749136,6.621407,15.229028
MSTRG.8709,15.186798,13.548374,9.600459,7.103819,8.327222,12.316533,21.862059,7.419665,16.15803
MSTRG.8710,2.481721,0.0,1.125842,1.425941,0.0,1.902879,3.827612,1.592883,1.816525
MSTRG.8713,2.833507,4.341962,5.178168,3.895732,7.697322,10.412178,17.245184,10.820709,21.729921
MSTRG.8711,5.746834,0.0,0.0,0.0,0.0,1.605507,0.0,0.0,3.691303
MSTRG.8714,3.629845,1.254855,2.410957,0.0,0.0,10.05663,2.52359,1.459836,0.0
MSTRG.8715,2.487468,3.057649,2.318996,3.617628,6.26273,3.149929,0.0,4.762446,4.60031
MSTRG.8716,0.0,1.427575,0.944865,0.0,1.47265,0.0,0.0,1.113726,3.697928
MSTRG.8717,20.479013,16.390926,15.544694,7.415975,9.266943,13.547679,13.475737,10.615,11.48433
MSTRG.8719,31.575317,27.297731,26.599665,16.47234,16.721075,25.330368,23.452045,20.521454,20.167223
MSTRG.8718,11.004665,0.0,0.0,0.0,12.050137,0.0,0.0,0.0,0.0
MSTRG.8720,113.541504,93.355347,89.96228,30.519947,39.671535,67.328163,46.379436,50.50214,46.442226
MSTRG.8721,5.731776,4.606603,4.235914,12.100492,7.767447,13.548668,30.512964,10.400559,10.747666
MSTRG.8724,12.084295,11.734201,12.138241,28.532377,23.771626,24.922014,27.256369,15.968009,16.44042
MSTRG.8722,46.58897,40.969612,36.76392,19.987459,21.184811,36.141708,30.754799,29.192978,28.71875
MSTRG.8723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSTRG.8725,219.535522,245.105347,277.697815,112.358994,114.966515,157.086533,98.611496,192.084366,198.38588
MSTRG.8726,107.61055,128.127335,126.188156,52.64642,56.021244,85.395348,41.728527,98.124413,99.372772
MSTRG.8727,30.284594,32.232029,23.822866,24.910477,21.574499,27.869232,13.769487,30.908636,47.707176
MSTRG.8728,5.735326,4.174343,3.423829,17.035997,13.514655,11.644831,16.220329,7.126153,9.981336
MSTRG.8729,178.959137,145.196899,105.240173,136.011887,104.28994,140.360306,31.390137,199.506271,247.007919
MSTRG.8730,32.945839,30.342409,23.614828,23.880169,19.501251,25.708109,11.4163,33.467171,48.392361
MSTRG.8731,39.887852,40.049194,32.462891,26.049358,22.022253,30.632328,14.133736,35.002113,45.132816
MSTRG.8732,20.936378,21.397377,15.95149,17.107576,16.30645,20.699366,14.386851,25.720152,32.309692
MSTRG.8733,33.042294,34.611755,34.570377,24.82127,15.812494,17.79472,17.929375,25.658751,19.679274
MSTRG.8734,33.471046,44.982464,40.217529,40.578022,40.548622,25.937798,43.870655,32.059624,35.57859
MSTRG.8735,13.726725,9.952019,12.053756,7.223482,9.459528,8.872529,5.338441,10.390114,8.451384
MSTRG.8736,24.462799,28.17351,23.837467,28.610786,24.319193,18.301161,26.539373,23.552736,21.42514
MSTRG.8737,11.477783,8.805916,10.492883,5.665532,7.020425,5.552823,2.895858,9.955731,5.835459
MSTRG.8738,25.091745,32.512867,27.229498,34.788307,27.108994,21.218241,31.488159,25.939667,25.509401
MSTRG.8739,41.509933,45.242821,44.683689,31.935684,21.120564,22.597651,24.24243,31.382196,25.557514
MSTRG.8740,5.381155,8.43286,9.016238,6.382132,6.619813,7.750931,3.857407,3.854551,5.292013
MSTRG.8741,3.988464,4.946822,5.540895,4.110108,4.11691,3.343646,5.202726,2.14669,2.698892
MSTRG.8742,85.605103,79.788155,77.794579,62.527874,62.019264,72.748299,73.1045,102.81514,109.033752
MSTRG.8743,1.572826,0.0,2.323078,0.0,2.327506,1.772408,2.283228,0.0,2.316641
MSTRG.8744,77.531029,72.674065,67.637238,56.757572,55.98967,64.790749,67.861137,90.949951,95.334084
MSTRG.8745,7.68081,12.312338,11.291841,23.66803,7.033582,10.958127,8.253963,11.413939,12.60406
MSTRG.8746,15.487103,11.699428,6.639616,19.672621,4.613304,16.265106,7.893449,11.985126,11.015733
MSTRG.8747,10.279049,18.943178,14.020573,4.970603,6.245349,8.723157,3.954577,14.716191,20.107716
MSTRG.8748,68.057236,62.182915,61.612976,50.847153,48.778965,58.8395,57.300709,81.553452,87.645996
MSTRG.8749,33.631092,36.286499,28.296896,27.395712,23.075581,30.930201,29.709913,28.744101,35.321125
MSTRG.8750,31.100327,31.252836,27.412182,25.503904,24.704556,25.835369,34.285519,30.049559,33.646965
MSTRG.8751,12.009079,26.036718,23.797342,13.750548,13.936698,14.5702,10.629926,6.561448,7.5288
MSTRG.8752,134.676254,162.557465,127.364594,132.388947,98.026062,126.730164,91.757561,113.011024,92.130768
MSTRG.8753,169.853165,195.936859,153.55629,167.513748,118.753571,157.957779,143.315659,138.414841,110.436752
MSTRG.8755,36.481045,31.698235,22.2162,23.926651,24.654043,28.014668,59.624531,41.981327,43.486717
MSTRG.8754,6.39432,7.01431,7.556345,3.861071,5.773418,5.944374,15.558471,11.839512,11.765319
MSTRG.8756,120.680099,100.83847,81.184464,49.137238,52.397655,62.098881,124.754295,138.344498,129.572479
MSTRG.8757,9.298129,7.496561,12.301038,10.302107,9.896213,18.328911,19.826468,7.39584,7.500125
MSTRG.8758,0.0,0.0,0.0,6.216474,5.220381,6.471342,3.274189,0.0,0.0
MSTRG.8759,0.0,0.0,0.0,3.213878,2.951033,3.519972,2.680098,0.0,0.0
MSTRG.8761,113.130852,99.163864,81.107422,52.841919,50.062679,66.031593,108.950775,126.477821,137.159439
MSTRG.8760,13.244239,13.848002,8.992842,16.304468,9.539728,9.842116,16.131784,9.011396,7.879686
MSTRG.8762,8.757869,9.442666,11.396512,9.262097,6.930038,7.078566,8.815016,7.425154,6.532974
MSTRG.8763,9.741853,15.227048,9.307983,9.143141,7.283989,8.131738,8.583089,9.532161,9.316787
MSTRG.8764,9.356296,7.027097,3.740949,11.598462,5.997281,8.379596,2.69666,6.469631,7.131989
MSTRG.8765,3.75074,5.07736,2.577395,3.469379,2.043044,3.331295,3.870489,4.232769,4.675323
MSTRG.8766,10.442542,14.336212,15.876778,12.932563,8.281538,8.382569,10.846516,9.154923,8.287564
MSTRG.8767,5.679554,6.319969,3.398753,4.277924,2.930908,5.868015,4.517319,4.888709,6.134626
MSTRG.8768,12.183986,13.133913,9.700225,15.132967,9.46847,9.092176,14.382355,9.514126,7.979585
MSTRG.8769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSTRG.8771,63.680267,62.805157,77.929306,76.348259,55.49437,57.015068,54.393581,49.730232,40.491085
MSTRG.8770,11.775912,8.89714,8.617993,11.047976,9.298796,10.427955,2.633723,8.041302,8.422964
MSTRG.8772,7.121989,5.820792,5.843418,9.16774,5.673571,9.552794,13.291141,13.735537,12.58228
MSTRG.8773,13.203931,12.039479,10.46994,19.287008,11.413283,18.597967,25.481812,27.979366,27.010706
MSTRG.8774,16.194225,20.528704,14.408504,34.067348,27.698053,25.550064,37.932308,58.894714,53.724468
MSTRG.8775,8.391461,6.4458,6.523944,10.04046,8.457918,7.478498,2.716187,5.928743,5.422441
MSTRG.8776,9.584654,6.567106,6.549634,6.517111,6.13727,6.792051,10.161386,7.885759,6.899679
MSTRG.8777,4.882292,4.431623,3.843639,8.535583,4.374766,8.326184,9.701017,11.117442,11.564983
MSTRG.8778,1.711469,1.341188,1.31584,5.059553,1.363319,2.970118,5.275557,4.818327,5.978594
MSTRG.8779,3.710861,2.252964,2.173838,4.673768,4.192707,4.239432,0.0,1.758159,3.609186
MSTRG.8780,5.140631,6.093313,6.004354,8.377079,6.650765,7.721552,7.357113,8.570553,8.132382
MSTRG.8781,8.590671,9.126317,8.761071,11.911521,10.333374,8.392029,8.257737,12.334835,11.739184
MSTRG.8782,8.646591,9.239433,7.532338,12.696726,10.23473,10.289289,12.309333,13.149758,12.604882
MSTRG.8785,9.454701,15.556549,8.201794,4.065066,9.179844,13.388794,10.644879,3.68484,10.689454
MSTRG.8783,4.306139,0.0,4.554788,3.79939,4.032809,5.170216,0.0,0.0,3.315227
MSTRG.8784,17.142273,13.700309,13.637183,20.923325,17.826052,18.517015,17.160095,17.851183,18.443321
MSTRG.8786,29.035631,46.23822,33.121136,47.387379,56.672184,48.071976,85.771286,15.800659,14.434347
MSTRG.8787,28.102758,36.281208,28.290983,43.920109,43.332996,35.533741,90.4534,12.039563,12.143946
MSTRG.8788,5.955284,6.196352,4.2263,8.02754,7.811821,6.556743,6.988757,5.244505,5.371354
MSTRG.8789,5.561937,5.15615,2.565027,6.241888,6.916446,5.576224,3.306027,5.31346,4.658628
MSTRG.8790,5.578997,5.44998,2.82525,7.085644,6.88806,5.283885,4.362002,5.902157,5.549569
MSTRG.8792,51.491623,46.023952,53.899914,44.978065,39.889408,44.962448,45.451035,42.426254,35.954575
MSTRG.8791,60.044231,53.509628,57.818794,50.691223,44.431122,52.933475,50.572674,47.278847,43.239571
MSTRG.8794,7.721702,6.273479,8.021064,1.760385,5.998028,13.6941,4.084224,7.187705,7.658858
MSTRG.8793,57.553627,51.450729,56.757774,48.088963,43.080368,51.482971,47.958206,46.105152,41.547295
MSTRG.8795,6.215665,6.831793,9.664613,3.820177,4.562069,5.091157,6.961929,9.370748,11.52014
MSTRG.8796,5.800782,5.265066,7.876164,2.617665,3.428307,3.35251,5.880833,5.722153,8.822917
MSTRG.8797,3.970858,4.824132,7.581537,2.825846,2.72453,3.744724,5.982958,6.431641,8.75203
MSTRG.8798,5.626978,7.748843,9.427614,3.744118,3.781974,3.831638,9.685699,10.525857,11.227936
MSTRG.8799,6.390412,8.304119,10.054164,3.912293,5.054672,5.147746,6.027718,11.364111,13.670168
MSTRG.8800,3.651652,4.493741,8.017683,2.438731,3.087715,4.127089,8.099608,7.473996,8.867657
MSTRG.8801,6.077806,8.407371,9.732799,4.052912,3.850053,4.936769,7.672485,9.635121,11.182023
MSTRG.8802,5.220551,5.472585,7.199555,3.058109,3.778336,4.513955,3.962252,7.643977,10.18776
MSTRG.8803,2.760119,3.494293,6.042294,5.592601,1.422429,3.417676,2.496529,3.337461,2.962077
MSTRG.8804,0.0,1.322295,2.614629,2.056386,2.760741,2.485208,24.798218,2.395624,2.050252
MSTRG.8806,14.006695,8.001488,9.557528,12.893439,5.256905,11.051713,14.666858,15.234086,12.836372
MSTRG.8805,182.612762,167.250305,168.427155,217.406723,192.144745,223.966919,153.588226,216.755829,245.3414
MSTRG.8808,1.921243,6.843142,2.583794,5.161724,0.0,2.280113,3.414262,2.387553,0.0
MSTRG.8809,3.610127,1.962252,1.962767,2.39136,4.83812,3.436687,4.93673,1.362318,1.357076
MSTRG.8807,88.684334,92.769081,50.243584,61.779255,37.967091,51.510975,487.595367,129.857056,177.862305
MSTRG.8810,18.985239,13.10604,15.337533,13.857028,9.805355,9.613188,22.663799,19.324141,16.797329
MSTRG.8811,15.573893,13.420131,16.934172,13.945891,9.443621,10.09865,22.519262,12.818026,12.301849
MSTRG.8812,44.928623,33.63921,19.902601,92.986412,64.864838,63.92128,188.963623,75.49649,95.135986
MSTRG.8813,270.384125,202.535095,152.721756,200.454361,161.937683,185.424515,330.769073,173.515167,176.977875
MSTRG.8814,3.459009,3.171824,3.574555,2.711314,1.891509,2.376241,2.240566,3.305105,2.953381
MSTRG.8815,3.51377,3.175881,3.530807,2.47411,2.932784,1.805186,2.054629,3.575853,3.400964
MSTRG.8816,4.837393,4.342515,5.899333,2.999846,3.353515,2.322696,3.546835,4.845612,4.270935
MSTRG.8817,9.191767,8.770709,9.371854,4.125853,5.121401,4.861938,4.962797,9.440633,7.021639
MSTRG.8819,0.0,1.025432,0.971401,2.937163,2.408275,1.428842,0.0,1.255884,2.448209
MSTRG.8818,3.835354,3.271421,4.063184,2.607232,1.958379,2.238738,3.471336,3.6725,3.262615
MSTRG.8820,54.627399,55.503235,48.41309,83.20343,61.613049,58.392109,70.556625,61.837902,66.702232
MSTRG.8821,60.735115,60.928135,54.06691,64.54174,49.444057,74.039597,35.937462,57.131432,63.321129
MSTRG.8822,72.721718,85.63636,69.929832,69.784294,61.535389,87.502625,44.938313,66.43412,63.042183
MSTRG.8823,34.238876,31.116911,27.097702,36.094017,29.717299,35.703201,36.506207,43.772636,49.748074
MSTRG.8824,33.199234,27.538147,22.94066,39.786945,28.80624,38.388641,43.601383,51.233547,55.710484
MSTRG.8825,8.170966,10.407791,9.495914,9.574895,4.442378,5.120645,23.580847,6.227175,4.694398
MSTRG.8826,37.08588,26.395512,0.0,53.92561,59.44775,0.0,53.926785,41.288883,54.022594
MSTRG.8827,5.071793,6.36668,5.705226,7.598153,4.094598,4.829894,14.465856,5.056409,3.449059
MSTRG.8828,0.0,1.080766,2.404856,4.77995,3.030986,6.553411,11.709421,0.0,3.16948
MSTRG.8830,24.897402,23.241192,24.379509,44.987198,27.930374,29.539894,23.231077,45.911568,44.200485
