Gene ID,Gene Name,cp_hyd_r1,cp_hyd_r3,cp_rehyd_r1,cp_rehyd_r2,cp_rehyd_r3,cp_wc2_r2,cp_wc2_r3,cp_wc60_r1,cp_wc60_r2,cp_wc60_r3
Cp_V2_contig_17161,.,0.0,43.937042,35.764488,29.667538,49.303009,60.316933,61.773636,98.779709,29.149904,46.934361
Cp_V2_contig_17162,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17163,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17164,.,0.0,28.783573,12.304296,20.777266,41.283844,10.729455,19.326744,12.199209,12.237459,46.141548
Cp_V2_contig_17165,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17166,.,0.0,0.0,0.0,14.683932,0.0,5.292231,4.610949,0.0,7.699975,0.0
Cp_V2_contig_17167,.,0.0,0.0,0.0,0.0,0.0,0.0,2.387229,0.0,23.134298,0.0
Cp_V2_contig_17168,.,0.0,0.0,24.608593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17169,.,0.0,28.382689,40.686207,36.460106,41.778854,38.13306,29.562397,33.378391,31.006147,34.407959
Cp_V2_contig_1717,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17170,.,0.0,11.786032,18.21036,356.909454,168.699448,298.684814,180.252136,139.952042,20.659307,57.716579
Cp_V2_contig_17171,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17172,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17173,.,0.0,11.866208,12.140239,14.584042,13.959286,26.461155,4.839861,0.0,12.546833,0.0
Cp_V2_contig_17174,.,0.0,35.75898,0.0,66.12764,103.952126,57.489578,108.798775,108.267982,58.781055,39.00626
Cp_V2_contig_17175,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17176,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17177,.,0.0,253.920822,156.346588,151.234512,186.024811,179.428375,113.442429,113.68985,181.361893,255.760544
Cp_V2_contig_17178,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17179,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_1718,.,0.0,0.0,0.0,0.0,0.0,0.0,3.728001,0.0,0.0,0.0
Cp_V2_contig_17180,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17181,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17182,.,0.0,11.866208,0.0,14.883714,14.751302,24.21377,11.772636,49.813438,8.937469,47.727169
Cp_V2_contig_17183,.,0.0,0.0,0.0,25.971581,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17184,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17185,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17186,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17187,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17188,.,0.0,0.0,0.0,0.0,14.751302,0.0,4.774458,0.0,0.0,0.0
Cp_V2_contig_17189,.,0.0,0.0,0.0,14.484151,0.0,0.0,0.0,0.0,5.224983,0.0
Cp_V2_contig_1719,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17190,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.359354,0.0
Cp_V2_contig_17191,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.474571,9.349969,0.0
Cp_V2_contig_17192,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17193,.,0.0,0.0,0.0,14.084588,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17194,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17195,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17196,.,0.0,152.176102,103.192032,107.582283,93.35891,83.733246,58.47076,37.105927,89.030952,91.648849
Cp_V2_contig_17197,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17198,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17199,.,0.0,161.476654,70.708687,58.935513,43.263885,155.069611,139.146011,114.537018,106.802773,103.541
Cp_V2_contig_172,.,0.0,5.612396,0.0,7.292021,29.106596,15.876693,0.0,12.876943,5.568732,23.46718
Cp_V2_contig_1720,.,0.0,446.305756,365.519623,145.840424,168.99646,130.783356,194.412003,193.154144,406.036163,425.421906
Cp_V2_contig_17200,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17201,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17202,.,0.0,5.692573,0.0,0.0,0.0,0.0,4.365686,0.0,2.612491,0.0
Cp_V2_contig_17203,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17204,.,0.0,0.0,11.48401,0.0,18.810385,10.729455,0.0,12.876943,7.356225,0.0
Cp_V2_contig_17205,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17206,.,0.0,0.0,23.460192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17207,.,0.0,0.0,0.0,0.0,0.0,5.219735,0.0,0.0,0.0,0.0
Cp_V2_contig_17208,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17209,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.949984,0.0
Cp_V2_contig_1721,.,0.0,46.101822,152.245163,14.783823,29.205597,21.386414,44.507103,0.0,72.702881,0.0
Cp_V2_contig_17210,.,0.0,28.462866,0.0,0.0,0.0,0.0,0.0,0.0,10.140592,0.0
Cp_V2_contig_17211,.,0.0,20.605511,23.788307,0.0,7.425152,20.806442,19.81727,0.0,2.509367,11.416466
Cp_V2_contig_17212,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17213,.,0.0,17.799313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17214,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17215,.,0.0,0.0,0.0,0.0,0.0,0.0,4.676353,0.0,0.0,0.0
Cp_V2_contig_17216,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17217,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17218,.,0.0,6.013281,23.952364,60.134201,27.027554,68.654007,208.86618,140.290909,13.990579,53.911091
Cp_V2_contig_17219,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_1722,.,0.0,0.0,0.0,0.0,0.0,7.902098,0.0,0.0,0.0,0.0
Cp_V2_contig_17220,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17221,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17222,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17223,.,0.0,2.806198,0.0,179.403702,238.891891,265.046539,50.818546,68.959419,98.174675,151.743866
Cp_V2_contig_17224,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17225,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17226,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17227,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17228,.,0.0,0.0,0.0,0.0,7.128146,5.147238,64.389778,34.140842,2.509367,0.0
Cp_V2_contig_17229,.,0.0,284.388123,129.441193,270.503998,171.471512,321.30365,435.554871,253.811325,273.486572,391.013947
Cp_V2_contig_1723,.,0.0,0.0,0.0,7.391912,0.0,0.0,0.0,12.199209,0.0,0.0
Cp_V2_contig_17230,.,0.0,0.0,0.0,7.292021,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17231,.,0.0,22.449583,0.0,50.944256,0.0,30.230963,4.774458,21.009748,12.649958,0.0
Cp_V2_contig_17232,.,0.0,96.533211,43.147068,14.284369,0.0,69.378975,74.298416,68.451118,89.477829,119.555771
Cp_V2_contig_17233,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17234,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17235,.,0.0,0.0,616.36322,0.0,0.0,0.0,0.0,0.0,17.943691,11.099342
Cp_V2_contig_17236,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17237,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17238,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17239,.,0.0,17.318251,0.0,39.456825,64.945328,40.815426,18.672709,0.0,101.852791,42.97031
Cp_V2_contig_1724,.,0.0,113.530754,94.004822,65.028847,70.786446,36.465649,16.6779,0.0,108.212143,47.092922
Cp_V2_contig_17240,.,0.0,0.0,0.0,0.0,7.029144,10.366973,2.22372,0.0,3.437489,0.0
Cp_V2_contig_17241,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17242,.,0.0,11.786032,23.624249,0.0,0.0,0.0,4.741756,0.0,4.193736,0.0
Cp_V2_contig_17243,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17244,.,0.0,23.331532,26.249166,0.0,0.0,5.292231,0.0,0.0,0.0,0.0
Cp_V2_contig_17245,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17246,.,0.0,0.0,0.0,0.0,0.0,5.219735,0.0,0.0,4.056237,0.0
Cp_V2_contig_17247,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17248,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17249,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_1725,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17250,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17251,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17252,.,0.0,192.264648,253.796616,13.984697,48.015984,26.243666,0.0,0.0,183.665024,96.247154
Cp_V2_contig_17253,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17254,.,0.0,0.0,0.0,15.083495,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17255,.,0.0,55.081657,18.456444,7.591693,0.0,30.375956,43.166332,24.906719,34.718636,45.824425
Cp_V2_contig_17256,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17257,.,0.0,50.351208,11.812124,7.391912,40.392826,29.868481,4.741756,13.385243,89.202827,46.934361
Cp_V2_contig_17258,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17259,.,0.0,52.195282,0.0,38.158245,52.174068,24.21377,23.839588,48.96627,53.693573,120.190018
Cp_V2_contig_1726,.,0.0,205.092987,903.299438,68.025566,65.440338,76.846092,41.106121,48.627403,344.814484,330.760376
Cp_V2_contig_17260,.,0.0,0.0,0.0,0.0,7.425152,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17261,.,0.0,0.0,35.764488,7.092239,7.227148,9.207032,11.870742,12.029776,25.334291,0.0
Cp_V2_contig_17262,.,0.0,26.097641,125.667885,3.54612,0.0,2.646116,99.985649,38.630829,10.62184,11.575028
Cp_V2_contig_17263,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17264,.,0.0,23.491886,23.132078,0.0,14.454296,10.80195,58.928585,62.859814,36.987377,22.991493
Cp_V2_contig_17265,.,0.0,23.572063,0.0,0.0,26.631544,0.0,20.73292,0.0,53.418571,13.002087
Cp_V2_contig_17266,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17267,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17268,.,0.0,41.291199,0.0,14.484151,41.283844,0.0,9.025687,25.245584,32.896767,22.357246
Cp_V2_contig_17269,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_1727,.,0.0,0.0,0.0,7.491802,0.0,0.0,4.643651,0.0,2.509367,0.0
Cp_V2_contig_17270,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17271,.,0.0,118.341377,139.77681,114.474739,126.326584,179.718369,100.754143,80.480896,152.761993,92.441666
Cp_V2_contig_17272,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17273,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17274,.,0.0,29.264635,12.468354,49.545788,27.027554,34.943222,66.351883,83.530693,49.465462,11.416466
Cp_V2_contig_17275,.,0.0,25.416136,0.0,0.0,0.0,13.411819,25.082254,0.0,33.13739,0.0
Cp_V2_contig_17276,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17277,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.876943,0.0,0.0
Cp_V2_contig_17278,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17279,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_1728,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17280,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17281,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17282,.,0.0,71.277428,53.646732,28.76852,7.32615,21.531404,18.443796,0.0,29.734276,56.448082
Cp_V2_contig_17283,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17284,.,0.0,415.79837,29.940454,63.031033,112.169296,117.009048,125.934502,49.898155,73.510696,124.31263
Cp_V2_contig_17285,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17286,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17287,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17288,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17289,.,0.0,35.277916,23.624249,14.783823,20.889427,0.0,5.820915,0.0,10.106216,12.050714
Cp_V2_contig_1729,.,0.0,35.277916,12.468354,35.561089,0.0,20.951435,13.865549,0.0,16.637445,11.73359
Cp_V2_contig_17290,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_17291,.,0.0,5.933104,0.0,0.0,0.0,0.0,4.741756,0.0,5.190608,0.0
Cp_V2_contig_17292,.,0.0,0.0,0.0,0.0,0.0,0.0,9.45081,0.0,0.0,0.0
